",""logFC"",""AveExpr"",""t"",""P.Value"",""adj.P.Val"",""B"",""GeneSymbol"""
237231_at,0.500753965113629,5.60034244717732,2.808347515354,0.0101480655805143,0.287881805173776,-2.63367698346468,NA
"209433_s_at,-0.902357421298136,9.2352629069624,-2.80805481887493,0.0101548463344047,0.287881805173776,-2.63423566369282,""PPAT"""
"240349_at,-0.656988247055748,6.7061818510171,-2.80796976259234,0.0101568175981749,0.287881805173776,-2.63439800911952,""PRKAA2"""
"224560_at,0.548158348629666,11.3720014830216,2.80676036416396,0.0101848859755287,0.288172064320344,-2.63670614529754,""TIMP2"""
"228821_at,0.997819441279095,4.08793023836012,2.80656177463274,0.0101895019879961,0.288172064320344,-2.63708511375865,""ST6GAL2"""
"1554044_a_at,0.586744955387294,4.56762506364884,2.8065441379902,0.0101899120299706,0.288172064320344,-2.63711876922929,""MRAP"""
"207457_s_at,1.09576983914079,4.92856747650805,2.8064297848301,0.0101925710567163,0.288172064320344,-2.63733698376468,""LY6G6D"""
"207943_x_at,0.641110711288886,5.17469614330703,2.80639364799458,0.0101934114749985,0.288172064320344,-2.63740594114874,""PLAGL1"""
216737_at,-0.847728666606959,3.92971467933391,-2.80607215301367,0.0102008912393753,0.288234485019558,-2.63801941115894,NA
"212560_at,0.61210873382924,10.3055550306622,2.80509775410697,0.0102235930510734,0.288368925487165,-2.63987856002888,""SORL1"""
"225767_at,-0.729734681690413,4.53518993910334,-2.80461533347132,0.0102348503747997,0.288368925487165,-2.6407989169385,""RNA45SN5"""
"204284_at,1.27916794823851,7.45713221392603,2.80391230144409,0.0102512767690407,0.288368925487165,-2.64214003574497,""PPP1R3C"""
220494_s_at,0.53588858115261,7.30567889986728,2.80383359321208,0.0102531173506548,0.288368925487165,-2.64229017251155,NA
"203151_at,1.04482200850076,6.87210286575223,2.80339664050499,0.0102633411422769,0.288508060130586,-2.64312363235159,""MAP1A"""
"227610_at,0.867664795356577,5.71747614676581,2.80218107237874,0.0102918338942392,0.288835313313961,-2.64544196703561,""TSPAN11"""
"213587_s_at,-0.625531445818877,10.4242773220219,-2.80205290825264,0.0102948424186913,0.288835313313961,-2.64568637752775,""ATP6V0E2"""
1560869_a_at,-0.885918784177198,5.28489236785661,-2.8017738196658,0.0103013966339684,0.288835313313961,-2.64621858658467,NA
"239985_at,-0.592844531874474,3.70459101968298,-2.80149734673557,0.0103078933299482,0.288869332555059,-2.64674578587201,""LOC105377844"""
"214522_x_at,-0.711595628032785,6.34032278313642,-2.80016347916266,0.0103392919177161,0.28960081229566,-2.64928899893806,""H2AC7"""
"230214_at,0.628365493119794,5.27212435125842,2.79914458789506,0.0103633372891733,0.289639718341132,-2.6512313224931,""IRAG1"""
"231202_at,0.857604436275604,4.90643938506988,2.79907667531577,0.0103649418816565,0.289639718341132,-2.65136077447009,""ALDH1L2"""
"1556454_a_at,-0.760758796520642,4.2366099961872,-2.79905145841474,0.0103655377496034,0.289639718341132,-2.65140884148503,""LOC100506274"""
"217771_at,-0.794254911894331,12.2111824868088,-2.79868666358449,0.0103741613841951,0.289639718341132,-2.65210417225362,""GOLM1"""
"205421_at,1.23141942712214,8.6111254921827,2.79827443506692,0.0103839145358648,0.289639718341132,-2.65288987010059,""SLC22A3"""
"225776_at,0.637618913216325,8.74789818955182,2.79815937631569,0.010386638331053,0.289639718341132,-2.65310916071872,""RBMS2"""
"204955_at,0.878474118011942,6.33986407610771,2.7966324903714,0.0104228487307216,0.289657666910092,-2.65601889677657,""SRPX"""
234597_at,-0.869703447570179,4.51962677813926,-2.79538743384418,0.0104524641818523,0.289657666910092,-2.65839106685935,NA
"232184_at,0.532981947391856,7.14137236920016,2.79473078246533,0.0104681157389239,0.289657666910092,-2.65964198711255,""ALS2"""
"226001_at,0.648559370136437,7.76368352879987,2.79456435124183,0.010472086229159,0.289657666910092,-2.65995901883347,""KLHL5"""
"AFFX-HSAC07/X00351_M_at,0.543713389400626,11.6763494693668,2.7942191913548,0.0104803251432443,0.289657666910092,-2.66061648216159,""ACTB"""
"244572_at,1.17257319699594,5.2112085913074,2.79387047303195,0.0104886552460082,0.289657666910092,-2.66128068898041,""KY"""
"227530_at,0.730794937800731,8.48688167577581,2.7938284140702,0.0104896603654683,0.289657666910092,-2.66136079669628,""AKAP12"""
"212423_at,0.525518133803502,6.58118093014258,2.79326181788189,0.0105032097224562,0.289739148120734,-2.66243991626107,""ZCCHC24"""
"212664_at,-0.960867749677055,3.42605092747036,-2.79250875361121,0.0105212439222274,0.289944058189407,-2.66387403406985,""TUBB4A"""
"209685_s_at,0.996593747114358,7.52789284666074,2.7922673947735,0.0105270301427683,0.289957366778769,-2.66433363772169,""PRKCB"""
"232166_at,0.532771742936901,5.23655933692093,2.79179218461756,0.0105384314324698,0.290125246007194,-2.66523850009997,""CEP126"""
231239_at,0.995990050514587,4.93173669343391,2.79138106361163,0.0105483045451547,0.290250906394732,-2.666021276046,NA
"222921_s_at,-1.04826598496831,5.62723765675496,-2.79071013614735,0.010564435795629,0.290419876270237,-2.66729862022595,""HEY2"""
"204029_at,0.621226503312717,7.76053173171294,2.79046313053557,0.0105703804989076,0.290419876270237,-2.6677688488943,""CELSR2"""
"231259_s_at,0.878145163829672,5.89889855402788,2.78904234392255,0.0106046363873401,0.290953798714008,-2.67047328322056,""CCND2"""
"228108_at,0.587176668003302,7.64245043424298,2.78883488047093,0.0106096472444556,0.290953798714008,-2.67086813649208,""PPM1L"""
"242157_at,0.558437661109571,3.94570993001964,2.78858534456425,0.0106156772530973,0.290953798714008,-2.6713430474372,""CHD9"""
"1552736_a_at,-0.67618835099171,3.63528895321364,-2.78797451044342,0.0106304517241865,0.290953798714008,-2.67250549708856,""NETO1"""
"1564257_at,0.760028254780982,9.49102899021062,2.78726414669348,0.0106476580994151,0.290953798714008,-2.67385722169193,""ACTA2-AS1"""
"1560715_at,-0.626946927124242,4.42840525223778,-2.78677338528081,0.0106595607180161,0.290953798714008,-2.67479098825993,""P4HA3"""
231949_at,-0.653455043233431,6.43591073314214,-2.78663169288993,0.0106629995845898,0.290953798714008,-2.67506057195664,NA
"241198_s_at,0.58704588469905,3.95154447838872,2.78530896116738,0.0106951530396611,0.290953798714008,-2.67757691954088,""CFAP300"""
"204940_at,0.708363471143181,3.92334882679151,2.78526779829081,0.0106961551168352,0.290953798714008,-2.67765521915611,""PLN"""
"219239_s_at,0.597147286740174,5.68078509229847,2.78514069962108,0.0106992497941671,0.290953798714008,-2.67789698189534,""ZNF654"""
"1555703_at,-0.581800981696896,4.68943085231098,-2.78509998174061,0.0107002413980887,0.290953798714008,-2.67797443306691,""ST3GAL3"""
244754_at,-0.627293925063116,4.43596017719908,-2.78463123792337,0.0107116630144701,0.290953798714008,-2.67886601565068,NA
"207254_at,1.75940603581476,7.23932200900506,2.78414384471099,0.0107235513177558,0.290953798714008,-2.67979300330628,""SLC15A1"""
238234_at,0.689442663033162,3.09665173511987,2.7841236745392,0.0107240435703176,0.290953798714008,-2.67983136407636,NA
"232153_at,0.584018307369485,6.17426538194758,2.7839545051384,0.0107281729896194,0.290953798714008,-2.68015309535078,""SPEG"""
"1556633_at,0.714209832131774,5.69540634625878,2.78358768058415,0.0107371323478577,0.291052410073932,-2.68085070449714,""SNHG28"""
"45526_g_at,-0.527611712070176,10.6332376757025,-2.78264439564944,0.0107602038414372,0.291174362066348,-2.68264441923781,""NAA60"""
"238520_at,0.819354272074613,6.9648491387834,2.78142644634019,0.010790062838844,0.291174362066348,-2.68496004415253,""TRERF1"""
1560775_at,-0.579445218636689,6.51214189406209,-2.78126851037242,0.010793940517646,0.291174362066348,-2.68526028826613,NA
"227142_at,0.551218078653494,5.09368112831498,2.78119864100501,0.0107956563875765,0.291174362066348,-2.68539311109396,""PLEKHG5"""
"238095_at,0.568665846973777,4.1839283783806,2.78065513161084,0.0108090128699776,0.291174362066348,-2.68642628313634,""GATA5"""
"224355_s_at,-2.08804253082659,6.9770837427071,-2.78051943188616,0.0108123500703772,0.291174362066348,-2.68668422512843,""MS4A8"""
"205551_at,1.73688983180455,6.47731133158008,2.78027515284472,0.0108183599751901,0.291174362066348,-2.68714854438382,""SV2B"""
"240407_at,0.545365907828912,4.07473691669024,2.78023109615189,0.0108194442225887,0.291174362066348,-2.68723228435762,""LEISA1"""
236511_at,0.655635293846409,5.42804943929342,2.78017675558438,0.010820781700978,0.291174362066348,-2.68733557044702,NA
"215411_s_at,0.689647672643906,8.1949600807791,2.77986818426936,0.0108283795072552,0.291174362066348,-2.68792206121578,""TRAF3IP2"""
243034_at,-0.70736248423017,5.131609039456,-2.77947289489226,0.0108381199256798,0.291174362066348,-2.68867333359798,NA
"231179_at,1.32525341220774,7.67464989750142,2.77906733974365,0.010848121943148,0.291174362066348,-2.68944406955873,""IP6K3"""
"240409_at,0.701177897883458,6.23450726528858,2.77890949166952,0.0108520172432394,0.291174362066348,-2.68974403849772,""TPTE2P5"""
"203243_s_at,-1.12831465182139,10.8444783782262,-2.7788571351661,0.0108533095652595,0.291174362066348,-2.6898435333598,""PDLIM5"""
"220435_at,-0.538834245359959,2.97432323937156,-2.77806799963612,0.0108728055853253,0.291312916328,-2.69134305820063,""SLC30A10"""
"228855_at,0.624552521060198,7.39894307467237,2.77784023630781,0.0108784387761501,0.291312916328,-2.69177582314589,""NUDT7"""
"205073_at,-1.07384338647845,7.38147458404253,-2.77738491727076,0.0108897083224636,0.291401773508854,-2.69264091330414,""CYP2J2"""
"1563039_at,0.608886250074956,4.11305671721546,2.77546126519158,0.0109374427323738,0.291530086472527,-2.69629511837329,""LARGE-AS1"""
"222783_s_at,1.19494346832067,6.60717699046868,2.77544721364392,0.0109377921430859,0.291530086472527,-2.69632180698622,""SMOC1"""
"207714_s_at,0.597309191557526,6.31566504061896,2.77507820241034,0.0109469718961511,0.291537110775479,-2.69702266276534,""SERPINH1"""
"213256_at,-1.03169130981714,7.17382776666128,-2.77438298477701,0.0109642864158332,0.291856066107927,-2.69834296803433,""MARCHF3"""
"238470_at,0.54923769282984,5.88697988045715,2.77314823501412,0.0109951021216295,0.292391638375531,-2.70068756450375,""SYS1"""
"216209_at,-1.07078489868308,6.14171438469241,-2.7723424589226,0.0110152561785535,0.292441476463485,-2.70221736694681,""LINC00939"""
1569518_at,0.559622161281819,4.58542723537297,2.77221804531256,0.0110183711296713,0.292441476463485,-2.70245355490876,NA
"207990_x_at,-0.550187151355983,4.08815159557493,-2.77196644628343,0.0110246729824938,0.292466761435152,-2.70293117902616,""ACRV1"""
"244779_at,0.655963369011819,6.82165299596319,2.76927087087295,0.0110924044066219,0.293805505148572,-2.70804717350361,""ZDHHC2"""
"201923_at,-0.751683262183413,10.0062752374736,-2.76831227726678,0.0111165858326559,0.293942799563169,-2.70986599693986,""PRDX4"""
"238333_s_at,-0.797067046183024,7.3937166147371,-2.76817964208232,0.0111199356131234,0.293942799563169,-2.71011763603052,""PAOX"""
"219959_at,0.577414714807009,6.26815093784622,2.76801629739454,0.0111240622952401,0.293942799563169,-2.71042753093168,""MOCOS"""
"219502_at,-0.771728230682146,3.79530824738969,-2.76784230303644,0.0111284596236568,0.293942799563169,-2.71075762159782,""NEIL3"""
"206022_at,1.18242986240931,6.9078098027042,2.76753141743529,0.0111363206828054,0.294002092386473,-2.71134739120159,""NDP"""
"224385_s_at,-0.753307619388047,5.37475812751217,-2.76665394383768,0.0111585369026658,0.29404811226893,-2.71301186079835,""MOV10L1"""
"215333_x_at,0.777959912206827,9.40451727975819,2.76662964451176,0.0111591527199085,0.29404811226893,-2.71305795069043,""GSTM1"""
"204307_at,0.544535027218885,7.48980428805576,2.76575681732071,0.0111812941317459,0.29404811226893,-2.71471337575186,""TECPR2"""
"232575_at,-2.48419657007085,6.70231968903802,-2.76422440162446,0.011220268396656,0.29404811226893,-2.71761924983903,""PCA3"""
241837_at,-0.622448044737697,8.16486983505297,-2.76413213217335,0.0112226192109207,0.29404811226893,-2.71779419556351,NA
"209318_x_at,0.780134480904394,7.62071078267465,2.76353866550674,0.0112377505425875,0.29404811226893,-2.71891936668522,""PLAGL1"""
"232260_at,-0.51788092693882,3.81440023387738,-2.76291435207143,0.0112536892269056,0.29404811226893,-2.72010290901835,""ZBTB11-AS1"""
"228095_at,-0.530257359613243,8.99311289893138,-2.76274968208733,0.0112578968109133,0.29404811226893,-2.72041506301304,""PHF14"""
"206084_at,-0.567645156949635,3.17904776236319,-2.76243607806584,0.0112659140236028,0.29404811226893,-2.72100951927754,""PTPRR"""
"206528_at,0.634560257568626,3.77530415752793,2.76195315803131,0.0112782703419308,0.29404811226893,-2.72192486798167,""TRPC6"""
243397_at,0.5213655856572,5.78771780216873,2.76157170693166,0.0112880394849025,0.29404811226893,-2.72264783914498,NA
238973_s_at,-0.769599559302919,6.57585985884794,-2.76150578015885,0.0112897287132172,0.29404811226893,-2.72277278699276,NA
233593_at,-0.666875439707814,5.51111878161096,-2.76130662867613,0.0112948329861128,0.29404811226893,-2.72315022143926,NA
"214175_x_at,0.817206590350386,9.02615632123117,2.76040284728918,0.0113180244883467,0.29404811226893,-2.72486293221379,""PDLIM4"""
"227618_at,0.699632288254503,7.17588719672392,2.76016129639508,0.0113242304475181,0.29404811226893,-2.72532064229515,""NHSL2"""
"211324_s_at,-1.0506660154504,5.40259675149802,-2.76010950702328,0.0113255614469666,0.29404811226893,-2.72541877471948,""RGPD5"""
"209618_at,-0.857976979251774,5.74372112488124,-2.75997164425506,0.011329105276169,0.29404811226893,-2.72567999834325,""CTNND2"""
"229234_at,0.91121914457028,5.80708830571906,2.75987167206855,0.0113316757668155,0.29404811226893,-2.72586942303166,""ZC3H12B"""
"210655_s_at,0.750268702310913,5.58382851109843,2.75925911510671,0.0113474379374804,0.294058838768167,-2.72703001538176,""FOXO3B"""
"227976_at,0.67772053151436,5.49743790143744,2.75905818074021,0.0113526128562307,0.294058838768167,-2.72741069519214,""SMIM10"""
"1561371_at,-0.767243460429254,3.97848514582962,-2.75876799304556,0.0113600903762676,0.294058838768167,-2.72796044861827,""MIR2052HG"""
"202993_at,0.514847447815817,6.50551503715563,2.75698201941541,0.0114062139554658,0.294459869195218,-2.73134338216184,""HACL2"""
"1554050_at,-0.712469795191299,4.63848702427387,-2.75695992724774,0.0114067856050383,0.294459869195218,-2.73138522250947,""SMPDL3B"""
"210115_at,0.758065741784885,6.09003443438525,2.75639694182502,0.0114213623903444,0.294533159180701,-2.73245141150361,""RPL39L"""
"202149_at,0.69382937220365,8.35076784122084,2.75622624090449,0.0114257856538138,0.294533159180701,-2.73277466850232,""NEDD9"""
"211819_s_at,0.849535460824372,5.90016171089997,2.75570162536412,0.0114393898394849,0.294744881938659,-2.73376808083655,""SORBS1"""
"226918_at,0.9261470099343,7.73443391756718,2.75419105493874,0.011478647284691,0.295406452834526,-2.73662804122135,""AP1G2"""
"228802_at,0.929427039254495,9.24438310534913,2.75411576125454,0.0114806073890032,0.295406452834526,-2.73677057687121,""RBPMS2"""
"213249_at,0.58484667813297,8.06745432668769,2.75383557805864,0.0114879041232716,0.295437985860714,-2.73730096635526,""FBXL7"""
"209822_s_at,0.784492037125191,6.21129353025019,2.75360970978199,0.0114937895466359,0.295450373042933,-2.73772852016802,""VLDLR"""
"227561_at,0.652016709261896,7.7200250623643,2.75278830132901,0.0115152169779678,0.295607167092242,-2.73928326437113,""DDR2"""
"57588_at,0.868878134936908,8.10534062602988,2.7524663657433,0.0115236253721366,0.295607167092242,-2.73989256229074,""SLC24A3"""
"202388_at,0.553900502234754,11.5365935709866,2.75236874797411,0.0115261761261941,0.295607167092242,-2.74007730837687,""RGS2"""
"207002_s_at,0.695744758910942,7.30240359354026,2.75234019320909,0.0115269223637981,0.295607167092242,-2.74013134903688,""PLAGL1"""
"227256_at,0.516607233735435,8.29903873185919,2.75192202222,0.0115378559025829,0.295748838009245,-2.74092272103126,""USP31"""
215615_x_at,-0.517651891373394,6.80009018829809,-2.74954369836147,0.0116002268021296,0.295805339137752,-2.74542261250747,NA
"1559591_s_at,-0.620416697011079,8.35191152983687,-2.74932631636127,0.0116059434838236,0.295805339137752,-2.74583382440276,""CHDH"""
"214724_at,0.880802182114128,7.43274406078198,2.7487107554007,0.0116221458967104,0.295805339137752,-2.74699817716726,""DIXDC1"""
"229244_at,1.10011783676957,5.6633089394059,2.74816729204568,0.0116364684012594,0.295805339137752,-2.74802606088953,""LSAMP"""
"229523_at,0.896892798879012,5.59499244023162,2.7481542315461,0.0116368128049365,0.295805339137752,-2.74805076188181,""TMEM200C"""
237643_at,-0.53282172310146,4.73275821916472,-2.74767291502025,0.0116495117932316,0.295805339137752,-2.74896102804494,NA
1570482_at,1.22076167299414,7.33471170665415,2.74730442725496,0.0116592427901369,0.295805339137752,-2.74965786551276,NA
214967_at,0.702849119996085,7.96357625842965,2.74643392537723,0.01168226151203,0.295805339137752,-2.75130388710306,NA
"242079_at,0.548743118538483,7.52197835262484,2.74637671311367,0.0116837758844831,0.295805339137752,-2.7514120611377,""RGS12"""
"224505_s_at,1.08556372508085,6.80295070860983,2.74628869017668,0.0116861061589366,0.295805339137752,-2.75157848850924,""PLCD4"""
"217111_at,-2.2373040405719,8.90943906642394,-2.74598173383561,0.0116942358081207,0.295805339137752,-2.75215884107961,""AMACR"""
"241829_at,0.713347182928429,3.96709114954226,2.74573286339344,0.0117008309993086,0.295805339137752,-2.75262935175847,""FAM124A"""
"217589_at,0.837359402664799,5.66400784125363,2.74552575083757,0.0117063222701202,0.295805339137752,-2.75302090145283,""RAB40A"""
"225288_at,1.20496826173747,8.14360266099261,2.745302623132,0.011712240888006,0.295805339137752,-2.7534427136557,""COL27A1"""
"235691_at,0.726772024530765,5.14733096922493,2.74506307034104,0.0117185983460882,0.295805339137752,-2.75389556006904,""CNN3-DT"""
"204636_at,0.685452855867924,5.18960299736018,2.74355558384727,0.0117586803449892,0.295860951616329,-2.75674489096294,""COL17A1"""
"1560169_at,0.982427319704964,6.71377687891045,2.74239636680012,0.0117895905669945,0.296229717026849,-2.75893548633415,""LOC101927069"""
"239785_at,0.586094830946946,5.34476971794311,2.74160024809797,0.0118108633965898,0.296627908226251,-2.76043969349732,""DZIP1L"""
"209466_x_at,1.07711994919728,9.40388488497996,2.7402929078031,0.0118458752460773,0.296840226674055,-2.76290940194998,""PTN"""
241679_at,1.04324433659682,7.56393579689162,2.74018011879084,0.0118489004444041,0.296840226674055,-2.76312244857236,NA
"1563458_at,0.683032977599654,7.39425924564179,2.73955920745961,0.0118655674671111,0.296840226674055,-2.76429521633157,""PARVA"""
"224486_s_at,0.594493960439874,7.5321368602674,2.73892885003919,0.0118825107442344,0.296840226674055,-2.76548570678257,""CDIN1"""
"1554690_a_at,0.942975779505448,5.3923098772188,2.73886820618488,0.01188414198754,0.296840226674055,-2.76560023219679,""TACC1"""
"222043_at,0.824019219757121,7.45401189865507,2.73777142698924,0.0119136805661485,0.296840226674055,-2.76767129897712,""CLU"""
"231994_at,-0.619539265378696,7.54205207497136,-2.73757075582362,0.0119190925773843,0.296840226674055,-2.76805019043253,""CHDH"""
241400_at,0.74897061723239,5.9442164150747,2.73709598346563,0.0119319062393121,0.296939906069362,-2.76894656967438,NA
"219902_at,0.912019219431467,5.72132339423466,2.73603627596552,0.0119605537855231,0.29708275979629,-2.77094707178259,""BHMT2"""
"213993_at,0.944552533437921,8.47073902855552,2.73594828462073,0.0119629354188213,0.29708275979629,-2.77111316543155,""SPON1"""
"227998_at,0.832602719666591,8.61232569865069,2.73592356293924,0.0119636046333262,0.29708275979629,-2.7711598299893,""S100A16"""
"203610_s_at,0.58454283245613,7.39530263980249,2.73587886926817,0.0119648145783526,0.29708275979629,-2.77124419313393,""TRIM38"""
"208848_at,0.545535000287634,7.41868755800473,2.73550475890419,0.0119749470187772,0.29719937732712,-2.77195033488382,""ADH5"""
"218929_at,0.510408673502738,6.94283938362034,2.73408163537769,0.0120135652603945,0.297272561136177,-2.77463612538188,""CDKN2AIP"""
"232232_s_at,-0.783031489660853,3.17041343954262,-2.73405069659319,0.0120144061302899,0.297272561136177,-2.77469450780121,""SLC22A16"""
"223603_at,0.802962434770366,5.99018962577117,2.73376868154173,0.0120220734450461,0.297272561136177,-2.77522666532984,""RNF112"""
225714_s_at,-0.514645803982583,4.40683096097537,-2.73371041003681,0.0120236582848588,0.297272561136177,-2.7753366196467,NA
241404_at,1.36603218530932,6.59892696872372,2.73359383082232,0.0120268295424458,0.297272561136177,-2.7755565935056,NA
"203637_s_at,0.598681275142406,8.29249019936218,2.73287612304319,0.0120463704969174,0.297348929969649,-2.77691074882502,""MID1"""
242170_at,0.53495649170872,6.06473396493694,2.73274097426957,0.0120500535372626,0.297348929969649,-2.77716572708573,NA
"240304_s_at,-1.39086525472146,8.25506436318273,-2.73268155556752,0.0120516731378645,0.297348929969649,-2.77727782754955,""TMC5"""
"223395_at,0.934827804795087,6.33500981524699,2.73233403379996,0.0120611498101725,0.297448518660884,-2.77793344732358,""ABI3BP"""
236851_x_at,-0.56152639669087,7.22414496324504,-2.73158787306573,0.0120815209058674,0.297559987168598,-2.77934099850588,NA
"202488_s_at,-0.710553065904181,9.48466448967812,-2.73156621315479,0.0120821127336022,0.297559987168598,-2.77938185504947,""FXYD3"""
"227808_at,0.913980549000325,7.03005168477594,2.73084653202663,0.0121017926462864,0.297559987168598,-2.7807392903389,""DNAJC15"""
"239444_at,0.675290803331412,5.68430285574698,2.73018332253086,0.012119955165978,0.297559987168598,-2.7819900715571,""LOC728024"""
227943_at,-0.73223507818441,7.28332367689684,-2.73003852720109,0.0121239239287845,0.297559987168598,-2.78226313079346,NA
"235787_at,0.547813644340954,5.92531438228386,2.72915051891327,0.0121482906608577,0.297559987168598,-2.78393762304776,""CDC37L1"""
"225806_at,0.908473181786084,5.43890398101757,2.72899247426241,0.0121526322201875,0.297559987168598,-2.78423561823585,""AJUBA"""
"226932_at,0.571768833737059,8.42548979107944,2.72888227938288,0.012155660192503,0.297559987168598,-2.78444338757396,""SSPN"""
"204303_s_at,0.598265791116752,8.42877692788927,2.72878128259545,0.0121584360431956,0.297559987168598,-2.78463381092047,""CTIF"""
"218665_at,-0.554632383258811,9.38300186695141,-2.72869555326683,0.0121607927451483,0.297559987168598,-2.78479544595687,""FZD4"""
"225355_at,0.921866234739015,8.83134081595932,2.72859229656873,0.0121636318485929,0.297559987168598,-2.78499012431968,""NEURL1B"""
"235224_s_at,0.592347726317091,6.18561663337935,2.72785596885943,0.0121838957917661,0.297754497100536,-2.78637828944338,""CAND1"""
"241464_s_at,-0.931634557700852,4.89490398353954,-2.72759499624377,0.0121910854904867,0.297754497100536,-2.78687024957198,""MIRLET7BHG"""
"228049_x_at,-0.779688792027345,10.6466620068317,-2.72699458674944,0.0122076417860286,0.297837043574794,-2.78800200414326,""SNHG19"""
237015_at,1.15588355516192,4.37137942071578,2.72579915610929,0.0122406691254129,0.298115432776393,-2.79025502883667,NA
1559166_at,0.556713841445612,4.80054950562446,2.72506694255208,0.0122609404175401,0.298396211859258,-2.79163481409282,NA
"223883_s_at,-0.511345115903215,5.56832319647226,-2.72416589791998,0.0122859293546685,0.298600170612073,-2.79333252017579,""STK31"""
"204135_at,0.74587357365874,8.29720837276949,2.72377824867296,0.0122966949541553,0.298600170612073,-2.7940628343281,""FILIP1L"""
"209292_at,1.06282143438848,8.08749944673013,2.72366333829637,0.0122998879006197,0.298600170612073,-2.79427931159425,""ID4"""
"219726_at,0.64831803929893,6.81000884603402,2.72309903315458,0.0123155792926906,0.298737487944923,-2.79534233564237,""NLGN3"""
"217518_at,0.794565321396147,6.84984948704546,2.72288874580384,0.0123214315022164,0.298746903496088,-2.79573844480876,""MYOF"""
232459_at,-0.644421928583843,7.25621616709184,-2.72162188643024,0.0123567433385136,0.298843996096563,-2.79812448623207,NA
"209465_x_at,0.5650963162387,9.71625841796949,2.72141198090946,0.0123626033764176,0.298843996096563,-2.79851978115677,""PTN"""
"209924_at,-1.4675049860136,5.57588371065368,-2.72098557596266,0.0123745156276012,0.298843996096563,-2.79932274706662,""CCL18"""
"213071_at,1.41263190691442,8.56478888738439,2.72095790376589,0.0123752890660537,0.298843996096563,-2.79937485483179,""DPT"""
"234433_at,-0.544399021293154,3.21521597618224,-2.7206804029292,0.0123830477473159,0.298843996096563,-2.79989738613022,""LINC01808"""
"203358_s_at,-0.637818389707541,7.87990528622113,-2.72037476364137,0.0123915984762808,0.298843996096563,-2.80047287450162,""EZH2"""
"228096_at,0.60076217377589,6.79085928436707,2.7202791351455,0.012394274976611,0.298843996096563,-2.80065292755603,""MICOS10"""
1557699_x_at,-0.572382357426253,5.31667619052586,-2.71959916406266,0.0124133221260923,0.298843996096563,-2.80193312260962,NA
"220092_s_at,0.667645951693438,4.97326437624656,2.71902068098533,0.0124295482021642,0.298843996096563,-2.80302213236578,""ANTXR1"""
"204036_at,0.700049295162144,8.05718959638995,2.71847474396978,0.0124448797681139,0.298843996096563,-2.80404977895898,""LPAR1"""
"1569149_at,0.882028854084462,6.14459129886021,2.71844611970157,0.0124456841172725,0.298843996096563,-2.80410365742949,""PDLIM7"""
"202158_s_at,0.644844971573214,8.27332920199833,2.71813568098928,0.0124544106801906,0.298922258094566,-2.80468796929977,""CELF2"""
"228396_at,1.02143020572652,6.44292100837664,2.71776305342805,0.0124648930349013,0.299011338605196,-2.80538929469951,""PRKG1"""
"203939_at,0.722536080856641,7.42765320461596,2.7172934069459,0.0124781164986115,0.299041947961978,-2.8062731593455,""NT5E"""
"221582_at,-1.01109874911152,7.69467693802003,-2.71675701488606,0.0124932354827327,0.299197393788179,-2.80728255467919,""H2AC25"""
241615_x_at,-0.708861415753913,6.06974775194779,-2.71494166169426,0.012544532375126,0.300162935496724,-2.81069807176698,NA
"213004_at,0.738020373454021,6.6613716185646,2.71431265940533,0.0125623526338944,0.300326467100208,-2.8118812782563,""ANGPTL2"""
"213262_at,0.559078130972747,9.31678797633353,2.71342376330602,0.0125875767338378,0.300486878936821,-2.81355315871134,""SACS"""
"221583_s_at,0.897789568731223,8.58243223613553,2.71307212731892,0.012597568270871,0.300486878936821,-2.81421446597614,""KCNMA1"""
1559450_at,-0.905670328836731,7.83450786176914,-2.71258277787799,0.0126114853285159,0.300486878936821,-2.81513470164763,NA
"243084_at,0.76380209855496,6.37915804803262,2.71242204352913,0.0126160597686029,0.300486878936821,-2.81543695105338,""CALD1"""
"235471_at,0.901928433211263,5.85442207593856,2.71206184368213,0.0126263166165368,0.300486878936821,-2.8161142519979,""VSTM4"""
"242996_at,0.523645758639187,5.6366127481469,2.71187612860671,0.0126316080121369,0.300486878936821,-2.81646344522846,""MTRF1"""
229716_at,1.15683705874637,7.13344778206633,2.71175666140847,0.0126350129798948,0.300486878936821,-2.81668806937069,NA
"211323_s_at,0.676354061901603,7.94058442666676,2.71144229764714,0.0126439768922196,0.30056932025309,-2.81727912005663,""ITPR1"""
"229938_at,-0.504342227527414,4.42931286160798,-2.71072650483868,0.0126644097562679,0.300662875998241,-2.8186248030081,""TMEM238"""
240973_s_at,0.501895222050994,7.14775501983839,2.70994834054914,0.0126866584514345,0.300929740057344,-2.82008756366316,NA
232369_at,0.609136187168726,7.34858451107659,2.70884219451743,0.0127183481119233,0.30110233893019,-2.82216652764517,NA
237380_at,-0.696874947264492,4.5011653848746,-2.7067625912287,0.0127781286019145,0.301920562363733,-2.82607404357926,NA
"231094_s_at,-0.522154168520284,6.91463000739857,-2.70614301400349,0.0127959902831019,0.302081506359498,-2.82723795192476,""MTHFD1L"""
"208769_at,0.568430461181054,5.51903364410327,2.70548903378028,0.0128148693419737,0.302314011894808,-2.8284663585939,""EIF4EBP2"""
"1569337_at,0.858380504680445,4.77934751707933,2.70524245423153,0.0128219944111726,0.302314011894808,-2.82892948784255,""SLC5A9"""
